Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/29/2016,96449,91604,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,4034,1136400,0.00601983,0.02350716,0.068748237,0.077342748,0.015853777,2016-02,2016-Q1,1136400,0,2016-02
2/29/2016,86279,64014,MO,Kansas City,Jackson,Blue Springs,4035,133300,-0.003736921,0.003009782,0.052922591,0.00877868,,2009-12,2009-Q4,143100,-0.068483578,
2/29/2016,71509,31324,GA,Savannah,Bryan,Richmond Hill,4036,226200,0.000884956,0.007572383,0.02585034,0.01750551,0.002737498,2006-10,2006-Q4,232200,-0.025839793,2006-06
2/29/2016,62236,11762,NY,New York,Nassau,Massapequa Park,4037,428300,-0.001864367,0.004220399,0.029319875,0.013461899,-0.012029123,2006-05,2006-Q2,486700,-0.119991781,2004-08
2/29/2016,73381,35211,AL,Birmingham,Jefferson,Birmingham,4038,49000,-0.004065041,-0.00203666,-0.023904382,-0.004430299,-0.023099025,2008-06,2008-Q2,64400,-0.239130435,2000-10
2/29/2016,58779,2474,MA,Boston,Middlesex,Arlington,4039,591400,0.006466984,0.021592676,0.081763307,0.060061646,0.027063961,2016-02,2016-Q1,591400,0,2016-02
2/29/2016,70936,30168,GA,Atlanta,Cobb,Austell,4040,107800,0.008419083,0.028625954,0.063116371,0.055978609,-0.022393215,2007-06,2007-Q2,141200,-0.236543909,2000-07
2/29/2016,100040,98944,WA,Yakima,Yakima,Sunnyside,4041,125900,0.003187251,0.01124498,0.051796157,0.015814833,0.012766712,2016-02,2016-Q1,125900,0,2016-02
2/29/2016,63315,13820,NY,Oneonta,Otsego,Town of Oneonta,4042,124000,-0.005613472,-0.001610306,0.054421769,0.015891703,0.005827678,2008-08,2008-Q3,127700,-0.028974158,2008-04
2/29/2016,66248,20155,VA,Washington,Prince William,Gainesville,4043,437600,0.000457247,0.001831502,0.008062658,0.036097598,-0.023133496,2005-12,2005-Q4,554200,-0.21039336,2004-09
2/29/2016,70959,30213,GA,Atlanta,Fulton,Fairburn,4044,134300,-0.005185185,0.001491424,0.031490015,0.045134206,-0.027229762,2006-07,2006-Q3,178500,-0.247619048,2000-06
2/29/2016,78971,48098,MI,Detroit,Oakland,Troy,4045,369100,-0.003509719,-0.006994888,0.007644008,0.078888422,0.000843783,2005-01,2005-Q1,377300,-0.021733369,2004-07
2/29/2016,64935,17109,PA,Harrisburg,Dauphin,Progress,4046,135800,-0.000735835,-0.005128205,0.010416667,-0.004647311,-0.001678075,2010-01,2010-Q1,147400,-0.078697422,2005-12
2/29/2016,99614,98178,WA,Seattle,King,Bryn Mawr-Skyway,4047,318700,0.008544304,0.028064516,0.131747159,0.063825432,0.004799544,2007-07,2007-Q3,349700,-0.088647412,2006-06
2/29/2016,74677,38141,TN,Memphis,Shelby,Memphis,4048,93000,0.001076426,0.00867679,0.067738232,0.015301754,-0.017004822,2007-04,2007-Q2,114700,-0.189189189,2000-04
2/29/2016,91437,76502,TX,Killeen,Bell,Temple,4049,138200,0.000724113,0.004360465,0.029039464,0.019141656,0.00896499,2008-05,2008-Q2,145800,-0.0521262,2007-11
2/29/2016,87857,68106,NE,Omaha,Douglas,Omaha,4050,126900,0.003162055,0.017642342,0.059265442,0.025844867,0.005522659,2016-02,2016-Q1,126900,0,2016-02
2/29/2016,77965,46112,IN,Indianapolis,Hendricks,Brownsburg,4051,154400,0.003248863,0.011795544,0.029333333,0.01991955,-0.00058104,2006-09,2006-Q3,157700,-0.020925808,2006-06
2/29/2016,62224,11747,NY,New York,Suffolk,Melville,4052,553400,-0.000361272,0.008014572,0.21492865,0.013857576,-0.003873536,2008-03,2008-Q1,606500,-0.087551525,2005-03
2/29/2016,65514,18505,PA,Scranton,Lackawanna,Scranton,4053,81800,-0.006075334,-0.014457831,-0.037647059,-0.017831382,0.000983292,2007-05,2007-Q2,102100,-0.198824682,2006-03
2/29/2016,98259,95531,CA,Crescent City,Del Norte,Crescent City,4054,200900,-0.00099453,0.009040683,0.099616858,0.02740237,,2008-12,2008-Q4,219700,-0.085571234,
2/29/2016,94469,84109,UT,Salt Lake City,Salt Lake,East Millcreek,4055,331400,0.004242424,0.028553693,0.130672126,0.020584945,0.016706359,2007-12,2007-Q4,374500,-0.115086782,2006-11
2/29/2016,93298,80222,CO,Denver,Denver,Denver,4056,346100,-0.00028885,0.009037901,0.111075441,0.089943075,0.040139218,2016-01,2016-Q1,346200,-0.00028885,2016-01
2/29/2016,84587,60559,IL,Chicago,Du Page,Westmont,4057,235600,-0.000848176,-0.005067568,-0.032046015,-0.009646516,-0.024037612,2007-02,2007-Q1,306800,-0.232073012,2003-06
2/29/2016,87061,66046,KS,Lawrence,Douglas,Lawrence,4058,142700,-0.002097902,-0.002097902,0.034057971,-0.007401115,-0.00431086,2008-12,2008-Q4,162800,-0.123464373,2005-03
2/29/2016,84598,60585,IL,Chicago,Will,Plainfield,4059,316200,0.000632911,0.004128295,0.00861244,0.028015318,-0.006967625,2006-10,2006-Q4,351300,-0.099914603,2005-01
2/29/2016,90758,75205,TX,Dallas-Fort Worth,Dallas,University Park,4060,1267300,0.01505807,0.041587902,0.155452225,0.095906519,0.052103011,2016-02,2016-Q1,1267300,0,2016-02
2/29/2016,70799,30012,GA,Atlanta,Rockdale,Conyers,4061,106600,0.013307985,0.017175573,0.097837281,0.035819153,-0.017435282,2007-12,2007-Q4,134200,-0.205663189,2002-05
2/29/2016,65513,18504,PA,Scranton,Lackawanna,Scranton,4062,82200,0.003663004,0.011070111,0.02238806,-0.017967498,-0.003811796,2009-07,2009-Q3,96800,-0.150826446,2005-09
2/29/2016,88749,70714,LA,Baton Rouge,East Baton Rouge,Baker,4063,113200,-0.001763668,0.007117438,0.049119555,0.040991271,0.024228538,2016-01,2016-Q1,113400,-0.001763668,2016-01
2/29/2016,74652,38114,TN,Memphis,Shelby,Memphis,4064,34600,0,-0.005747126,0.067901235,-0.017535516,-0.044942424,2007-04,2007-Q2,56300,-0.385435169,
2/29/2016,58988,2914,RI,Providence,Providence,East Providence,4065,184300,0.006004367,0.026169265,0.094418052,0.019300189,-0.027909076,2005-12,2005-Q4,247100,-0.254148118,2003-09
2/29/2016,72810,33770,FL,Tampa,Pinellas,Largo,4066,160000,0.008191556,0.028938907,0.096641535,0.061176504,-0.028797523,2006-03,2006-Q1,215700,-0.258229022,2004-11
2/29/2016,99128,97214,OR,Portland,Multnomah,Portland,4067,550700,0.009902806,0.03749058,0.177212484,0.098106283,0.043831694,2016-02,2016-Q1,550700,0,2016-02
2/29/2016,68874,26062,WV,Weirton,Hancock,Weirton,4068,73000,-0.004092769,-0.004092769,-0.005449591,-0.027449459,0.008312982,2011-01,2011-Q1,85400,-0.145199063,2010-03
2/29/2016,86367,64130,MO,Kansas City,Jackson,Kansas City,4069,31900,-0.00931677,-0.015432099,0.03236246,-0.068147948,,2010-06,2010-Q2,55100,-0.421052632,
2/29/2016,58630,2116,MA,Boston,Suffolk,Boston,4070,935700,0.0053723,0.022176098,0.084366671,0.074397322,0.035177313,2016-02,2016-Q1,935700,0,2016-02
2/29/2016,92804,79065,TX,Pampa,Gray,Pampa,4071,84200,0.00477327,-0.00118624,0.064475348,0.0306583,,2012-05,2012-Q2,87600,-0.038812785,2012-03
2/29/2016,97754,94547,CA,San Francisco,Contra Costa,Hercules,4072,508300,0.002761886,0.008131694,0.070105263,0.087093583,-0.021855347,2006-01,2006-Q1,635600,-0.200283197,2004-08
2/29/2016,71876,32223,FL,Jacksonville,Duval,Jacksonville,4073,227100,0.00353513,0.009782125,0.090778098,0.036317201,-0.014306519,2006-09,2006-Q3,272100,-0.165380375,2005-07
2/29/2016,66494,20601,MD,Washington,Charles,Waldorf,4074,267900,0.004122939,0.015157257,0.069034318,0.016213241,-0.025314366,2006-12,2006-Q4,358700,-0.253136326,2004-10
2/29/2016,77993,46151,IN,Indianapolis,Morgan,Martinsville,4075,125100,-0.011848341,-0.015735641,0.039036545,0.016096757,0.001045152,2005-06,2005-Q2,129500,-0.033976834,2004-11
2/29/2016,58673,2180,MA,Boston,Middlesex,Stoneham,4076,439800,0.005946935,0.016173752,0.084319527,0.047335826,0.006233987,2016-02,2016-Q1,439800,0,2016-02
2/29/2016,67545,23116,VA,Richmond,Hanover,Mechanicsville,4077,282900,0.003191489,0.008915835,0.046614872,0.022511404,-0.000528682,2007-11,2007-Q4,302500,-0.064793388,2006-02
2/29/2016,77133,44320,OH,Akron,Summit,Akron,4078,52600,-0.001897533,-0.00754717,-0.009416196,-0.009602961,-0.03420946,2007-03,2007-Q1,79000,-0.334177215,1998-03
2/29/2016,72835,33811,FL,Lakeland,Polk,Medulla,4079,163000,0.00617284,0.015576324,0.089572193,0.047899369,-0.02146524,2006-10,2006-Q4,222900,-0.268730372,2005-04
2/29/2016,99678,98272,WA,Seattle,Snohomish,Monroe,4080,322000,0.004680187,0.011942175,0.086736416,0.059048487,0.005241136,2007-04,2007-Q2,344100,-0.064225516,2006-06
2/29/2016,58441,1602,MA,Worcester,Worcester,Worcester,4081,208000,0.005316578,0.020107896,0.062308478,0.019774926,-0.02039668,2005-10,2005-Q4,258800,-0.196290572,2003-04
2/29/2016,63958,15227,PA,Pittsburgh,Allegheny,Baldwin Township,4082,111100,0.001803427,0.011839709,0.027752081,0.028365235,0.017179144,2016-02,2016-Q1,111100,0,2016-02
2/29/2016,92211,78023,TX,San Antonio,Bexar,San Antonio,4083,269600,0.00334946,0.00297619,0.026265702,0.021329364,0.019754005,2014-03,2014-Q1,276500,-0.024954792,2014-01
2/29/2016,63644,14623,NY,Rochester,Monroe,Henrietta,4084,117600,0.003412969,0.007712082,0.000851064,0.014190069,0.013049578,2015-05,2015-Q2,117900,-0.002544529,2015-03
2/29/2016,60124,6067,CT,Hartford,Hartford,Rocky Hill,4085,228400,0.00307422,0.001754386,-0.016365202,-0.0117461,-0.016154998,2007-04,2007-Q2,273500,-0.164899452,2004-05
2/29/2016,91281,76140,TX,Dallas-Fort Worth,Tarrant,Fort Worth,4086,103600,0.006802721,0.014691479,0.106837607,0.060043675,0.010418497,2016-02,2016-Q1,103600,0,2016-02
2/29/2016,92047,77586,TX,Houston,Harris,Seabrook,4087,225100,-0.003982301,-0.016601136,0.013051305,,,2015-11,2015-Q4,228900,-0.016601136,2015-06
2/29/2016,71829,32159,FL,Orlando,Lake,Lady Lake,4088,204100,0.002455796,0.006410256,-0.005360624,0.045870248,-0.009083362,2006-10,2006-Q4,244900,-0.166598612,2005-08
2/29/2016,93283,80206,CO,Denver,Denver,Denver,4089,563800,-0.00035461,0.009128334,0.092847451,0.08543609,0.0396139,2016-01,2016-Q1,564000,-0.00035461,2016-01
2/29/2016,95998,90017,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,4090,505100,-0.003943995,-0.036803966,0.008183633,0.081934693,0.004131138,2007-01,2007-Q1,531400,-0.049491908,2006-10
2/29/2016,99579,98119,WA,Seattle,King,Seattle,4091,693000,-0.002590674,0.002169197,0.086717892,0.071085826,0.021958497,2016-01,2016-Q1,694800,-0.002590674,2015-12
2/29/2016,98172,95405,CA,Santa Rosa,Sonoma,Santa Rosa,4092,517000,0.000580608,0.004078462,0.112545728,0.086475574,-0.008944185,2005-12,2005-Q4,570300,-0.093459583,2005-02
2/29/2016,71439,31093,GA,Warner Robins,Houston,Warner Robins,4093,63000,-0.003164557,-0.004739336,-0.036697248,-0.028235057,-0.016890269,2007-04,2007-Q2,78300,-0.195402299,1999-04
2/29/2016,93946,82601,WY,Casper,Natrona,Casper,4094,172500,0.000580046,-0.003466205,-0.005763689,0.002806077,0.017869557,2008-03,2008-Q1,187300,-0.079017619,2007-07
2/29/2016,72909,33916,FL,Fort Myers,Lee,Fort Myers,4095,85600,0.015421115,0.010625738,0.058096415,0.101458068,-0.055303737,2006-10,2006-Q4,160500,-0.466666667,2004-02
2/29/2016,67504,23059,VA,Richmond,Henrico,Glen Allen,4096,380800,0.002105263,0.007407407,0.025862069,0.038142481,-0.000940495,2007-01,2007-Q1,400400,-0.048951049,2006-01
2/29/2016,99759,98373,WA,Seattle,Pierce,South Hill,4097,266700,0.003386005,0.019105846,0.089015925,0.035881897,-0.002769491,2007-06,2007-Q2,294900,-0.095625636,2005-12
2/29/2016,66722,21012,MD,Baltimore,Anne Arundel,Arnold,4098,383600,0.000521648,0.003663004,0.010537408,0.019143939,-0.009799747,2006-04,2006-Q2,425900,-0.099319089,2005-05
2/29/2016,96398,91384,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Castaic,4099,495800,0.00445705,0.01369863,0.038542103,0.051887171,-0.023530498,2006-05,2006-Q2,640400,-0.225796377,2004-08
2/29/2016,89244,71901,AR,Hot Springs,Garland,Hot Springs,4100,115200,-0.006896552,-0.015384615,-0.008605852,0.001569866,0.005179252,2007-04,2007-Q2,121000,-0.047933884,2006-09
2/29/2016,77515,45224,OH,Cincinnati,Hamilton,Cincinnati,4101,93300,-0.003205128,0.002148228,0.028665932,0.007452063,-0.022297528,2006-02,2006-Q1,116900,-0.20188195,2000-03
2/29/2016,77197,44484,OH,Youngstown,Trumbull,Warren,4102,95600,-0.002087683,-0.006237006,0.025751073,-0.00207902,-0.015443889,2006-03,2006-Q1,111800,-0.14490161,2002-04
2/29/2016,74655,38117,TN,Memphis,Shelby,Memphis,4103,150900,-0.000662252,0.001992032,0.067940552,0.021611822,0.008175666,2015-12,2015-Q4,151200,-0.001984127,2015-12
2/29/2016,71048,30329,GA,Atlanta,Dekalb,North Druid Hills,4104,339700,0.007712845,0.01981387,0.114135782,0.076204302,0.023305622,2016-02,2016-Q1,339700,0,2016-02
2/29/2016,74671,38135,TN,Memphis,Shelby,Bartlett,4105,156700,-0.001274697,0.002559181,0.030921053,0.013137961,-0.00176951,2007-05,2007-Q2,165700,-0.054315027,2005-05
2/29/2016,99568,98108,WA,Seattle,King,Seattle,4106,381100,0.001313715,-0.007552083,0.084827783,0.057472286,0.014654891,2015-09,2015-Q3,391500,-0.026564496,2015-07
2/29/2016,84296,60031,IL,Chicago,Lake,Gurnee,4107,223600,-0.002676182,-0.000447027,0.00630063,0.010520862,-0.022660057,2006-11,2006-Q4,287200,-0.221448468,2002-01
2/29/2016,69261,27253,NC,Burlington,Alamance,Graham,4108,130500,-0.001530222,-0.003816794,0.028368794,0.019479347,0.001467718,2015-11,2015-Q4,131000,-0.003816794,2015-10
2/29/2016,73198,34744,FL,Orlando,Osceola,Kissimmee,4109,182100,0.007747648,0.024760833,0.076241135,0.095141968,-0.030688387,2006-08,2006-Q3,260500,-0.300959693,2005-02
2/29/2016,100234,99516,AK,Anchorage,Anchorage,Anchorage,4110,445900,0.009508716,0.015486222,0.034570766,0.016137365,0.004575974,2008-05,2008-Q2,474400,-0.060075885,2006-08
2/29/2016,83515,58078,ND,Fargo,Cass,West Fargo,4111,215500,0.005599627,0.028639618,0.134210526,0.068403405,0.038009522,2016-02,2016-Q1,215500,0,2016-02
2/29/2016,60768,7719,NJ,New York,Monmouth,Wall Township,4112,387300,-0.000516129,-0.003345342,0.007544225,0.009782334,-0.009315858,2006-05,2006-Q2,430400,-0.100139405,2005-04
2/29/2016,60635,7205,NJ,New York,Union,Hillside,4113,207000,0.010742188,0.033449825,0.040723982,-0.003347756,-0.044665322,2006-09,2006-Q3,341500,-0.393850659,2003-02
2/29/2016,74286,37311,TN,Cleveland,Bradley,Cleveland,4114,89700,-0.005543237,-0.012114537,0.035796767,0.015892099,0.013040067,2015-11,2015-Q4,90800,-0.012114537,2015-09
2/29/2016,98368,95677,CA,Sacramento,Placer,Rocklin,4115,373900,0.000535189,0.016861572,0.064938764,0.089560374,-0.017280017,2005-11,2005-Q4,449000,-0.167260579,2004-10
2/29/2016,85066,61571,IL,Peoria,Tazewell,Washington,4116,142900,-0.004874652,-0.010387812,-0.002791347,0.007733988,0.010756913,2015-05,2015-Q2,145700,-0.01921757,2015-02
2/29/2016,64749,16823,PA,State College,Centre,Bellefonte,4117,173100,-0.001730104,0.001156738,0.022445363,0.014095154,0.012950543,2016-01,2016-Q1,173400,-0.001730104,2015-12
2/29/2016,66081,19901,DE,Dover,Kent,Dover,4118,163900,0.003059976,0.010480888,0.046615581,0.006595893,-0.005388938,2007-06,2007-Q2,190300,-0.138728324,2005-11
2/29/2016,97986,95118,CA,San Jose,Santa Clara,San Jose,4119,884200,0.000905592,0.009360731,0.104697651,0.101012042,0.023547585,2016-02,2016-Q1,884200,0,2016-02
2/29/2016,99950,98664,WA,Portland,Clark,Vancouver,4120,240700,0.010919782,0.034823732,0.137523629,0.068405757,0.009308537,2016-02,2016-Q1,240700,0,2016-02
2/29/2016,96857,92394,CA,Riverside,San Bernardino,Victorville,4121,193200,0.00625,0.017913593,0.063876652,0.113035211,-0.046337838,2006-06,2006-Q2,326700,-0.408631772,2004-06
2/29/2016,69931,28409,NC,Wilmington,New Hanover,Wilmington,4122,234800,0.001279318,0.00427716,0.038019452,0.017586098,-0.008839139,2006-10,2006-Q4,274900,-0.145871226,2005-10
2/29/2016,82260,55410,MN,Minneapolis-St Paul,Hennepin,Minneapolis,4123,360500,0.003339827,0.013779528,0.02472996,0.044699423,0.009093373,2016-02,2016-Q1,360500,0,2016-02
2/29/2016,78522,47303,IN,Muncie,Delaware,Muncie,4124,63300,-0.004716981,-0.004716981,0.004761905,-0.012473491,-0.032737612,2005-02,2005-Q1,91700,-0.309705562,1997-06
2/29/2016,72162,32713,FL,Daytona Beach,Volusia,Debary,4125,188300,0.002662407,0.017287952,0.090330052,0.063974767,-0.030171421,2006-09,2006-Q3,265000,-0.289433962,2004-10
2/29/2016,90627,75022,TX,Dallas-Fort Worth,Denton,Flower Mound,4126,405500,0.003464489,0.018588294,0.111872772,0.057301368,0.033063812,2016-02,2016-Q1,405500,0,2016-02
2/29/2016,76770,43611,OH,Toledo,Lucas,Toledo,4127,73100,0.008275862,0.028129395,0.042796006,0.00164972,-0.031138621,2006-03,2006-Q1,100400,-0.271912351,1999-06
2/29/2016,66824,21214,MD,Baltimore,Baltimore City,Baltimore,4128,160400,0.003754693,0.009439899,0.046997389,0.017600721,-0.000373297,2007-07,2007-Q3,186900,-0.141787052,2006-02
2/29/2016,78229,46725,IN,Fort Wayne,Whitley,Columbia City,4129,122600,-0.003252033,-0.004061738,0.01071723,0.01644154,0.002396709,2013-06,2013-Q2,125400,-0.022328549,2013-05
2/29/2016,66057,19804,DE,Philadelphia,New Castle,Newport,4130,170200,0.001765745,0.008293839,0.048675293,0.000824598,-0.00873132,2007-06,2007-Q2,201000,-0.153233831,2005-02
2/29/2016,87059,66044,KS,Lawrence,Douglas,Lawrence,4131,133200,-0.000750188,-0.004484305,0.019127774,-0.009057876,-0.000896465,2009-06,2009-Q2,156100,-0.146700833,2005-11
2/29/2016,77274,44663,OH,New Philadelphia,Tuscarawas,New Philadelphia,4132,109600,0.005504587,0.029107981,0.084075173,0.042988495,0.013972596,2016-02,2016-Q1,109600,0,2016-02
2/29/2016,71773,32080,FL,Jacksonville,Saint Johns,Butler Beach,4133,293100,0.004799451,0.018415566,0.052801724,0.038202114,-0.032249315,2006-06,2006-Q2,419800,-0.301810386,2004-09
2/29/2016,97127,93105,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara,Santa Barbara,4134,1049000,-0.002377556,-0.012241055,-0.009442871,0.05079871,-0.009682959,2005-12,2005-Q4,1166400,-0.100651578,2004-10
2/29/2016,74560,37923,TN,Knoxville,Knox,Knoxville,4135,169400,0.000590667,0.007134364,0.037354562,0.011609708,0.006736519,2016-02,2016-Q1,169400,0,2016-02
2/29/2016,67164,22150,VA,Washington,Fairfax,Springfield,4136,409500,-0.000732064,-0.001219512,-0.021972773,0.046920977,-0.019984487,2006-01,2006-Q1,503000,-0.185884692,2004-12
2/29/2016,60943,8052,NJ,Philadelphia,Burlington,Maple Shade,4137,157500,-0.006309148,-0.022346369,-0.036107711,-0.023184822,-0.024914539,2006-09,2006-Q3,211500,-0.255319149,2004-03
2/29/2016,99537,98055,WA,Seattle,King,Renton,4138,325200,0.005255023,0.019435737,0.128774731,0.067856091,0.007964092,2007-06,2007-Q2,346500,-0.061471861,2006-08
2/29/2016,84701,60914,IL,Kankakee,Kankakee,Bourbonnais,4139,164700,0.006723716,0.022981366,0.024253731,0.002816601,-0.005535046,2012-07,2012-Q3,192200,-0.143080125,2011-10
2/29/2016,77083,44236,OH,Akron,Summit,Hudson,4140,297500,0,0,0.010186757,0.028422785,0.006621442,2015-08,2015-Q3,299100,-0.005349381,2015-04
2/29/2016,95239,87002,NM,Albuquerque,Valencia,Belen,4141,115100,-0.008613264,-0.022090059,0.01142355,0.028114586,0.021549081,2015-11,2015-Q4,117700,-0.022090059,2015-05
2/29/2016,80084,50023,IA,Des Moines,Polk,Ankeny,4142,204400,0.002944063,0.010880317,0.061266874,0.039878588,0.016057651,2016-02,2016-Q1,204400,0,2016-02
2/29/2016,66579,20720,MD,Washington,Prince Georges,Bowie,4143,367100,-0.001903208,0.00109081,0.015771998,0.043150849,-0.018772987,2006-06,2006-Q2,455400,-0.193895477,2005-02
2/29/2016,85956,63138,MO,St. Louis,Saint Louis,Spanish Lake,4144,82900,-0.001204819,-0.01543943,-0.001204819,-0.00892371,-0.035015622,2007-03,2007-Q1,127500,-0.349803922,1999-10
2/29/2016,58579,2021,MA,Boston,Norfolk,Canton,4145,457400,-0.003702897,-0.001745962,0.050287026,0.03452686,0.002414799,2015-12,2015-Q4,459700,-0.005003263,2015-11
2/29/2016,72443,33140,FL,Miami-Fort Lauderdale,Miami-Dade,Miami Beach,4146,496700,-0.000201288,0.021806213,0.112679211,0.098304164,0.007050656,2016-01,2016-Q1,496800,-0.000201288,2016-01
2/29/2016,78951,48075,MI,Detroit,Oakland,Southfield,4147,121800,0.00661157,0.028716216,0.096309631,0.115240461,-0.035866847,2005-12,2005-Q4,176600,-0.310305776,1998-03
2/29/2016,79528,49036,MI,Coldwater,Branch,Coldwater,4148,116600,0.017452007,0.05045045,0.078630897,0.096089992,0.012972064,2016-02,2016-Q1,116600,0,2016-02
2/29/2016,93261,80132,CO,Colorado Springs,El Paso,Monument,4149,403000,0.003486056,0.015369111,0.046753247,0.036110927,0.007415253,2016-02,2016-Q1,403000,0,2016-02
2/29/2016,98436,95827,CA,Sacramento,Sacramento,La Riviera,4150,248900,0.006469875,0.0234375,0.095992955,0.099073245,-0.033237164,2005-11,2005-Q4,354200,-0.297289667,2004-03
2/29/2016,89444,72206,AR,Little Rock,Pulaski,Little Rock,4151,72400,-0.00137931,0.001383126,0.035765379,-0.004362217,0.010684855,2010-03,2010-Q1,77500,-0.065806452,2009-01
2/29/2016,95194,86409,AZ,Lake Havasu City,Mohave,Kingman,4152,125700,-0.000794913,0.004796163,0.064352244,0.047647517,-0.035856489,2006-08,2006-Q3,188200,-0.332093518,2004-10
2/29/2016,77010,44110,OH,Cleveland,Cuyahoga,Cleveland,4153,44000,0.011494253,0.011494253,0.00456621,-0.029095531,-0.048318673,2007-02,2007-Q1,73600,-0.402173913,
2/29/2016,84518,60467,IL,Chicago,Cook,Orland Park,4154,298500,0.003361345,0.008786752,0.029665402,0.00662898,-0.016963648,2007-03,2007-Q1,362500,-0.176551724,2003-07
2/29/2016,92565,78628,TX,Austin,Williamson,Georgetown,4155,266300,0.000751597,0.006424792,0.074656981,0.05279294,0.0310203,2016-02,2016-Q1,266300,0,2016-02
2/29/2016,69233,27203,NC,Greensboro,Randolph,Asheboro,4156,80700,0.006234414,0.013819095,0.024111675,0.007605439,-0.010407141,2006-11,2006-Q4,90500,-0.108287293,2002-08
2/29/2016,96321,91202,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Glendale,4157,729200,0.017867113,0.052388512,0.091780207,0.068365001,0.001758524,2016-02,2016-Q1,729200,0,2016-02
